dutch;french;type;id;article;part;chapter;tags;issuer;date;difficulty;
Zeker;certainement;;18651ab0-7b49-403c-80d8-a69786220ec9;;;;;;1729780136394;-1;
Pas op;fais attention;;d391af43-2246-4cf3-acde-b0836e18d78a;;;;;;1729780136394;-1;
Ik houd (niet van);j’aime (je n’aime pas);;f9d64005-1ac5-4f8b-87a3-ac180c5d231c;;;;;;1729780136394;-1;
Ik haat;je déteste;;0d6bb32f-002a-4524-b101-1594ad72c552;;;;;;1729780136394;-1;
Ik ook;moi aussi;;160d160b-c82b-4f77-97ab-843d49ff83d1;;;;;;1729780136394;-1;
Niet / Geen;pas / aucun;;365f2ca4-d40e-4905-a374-c97536a29cb8;;;;;;1729780136394;-1;
Misschien;peut-être;;8252a71e-b1f5-425e-af9f-13487301c724;;;;;;1729780136394;-1;
Bijna;presque;;bf8e75a1-c360-445d-aa40-eca3e299b3f1;;;;;;1729780136394;-1;
Even veel;autant;;01a576ba-d3ea-4141-bebb-d04fbb4029ec;;;;;;1729780136394;-1;
Meer;plus;;10d39b46-23a4-408c-87d7-70fb904bc1ce;;;;;;1729780136394;-1;
Nooit meer;plus jamais;;d126708b-2357-4202-bf89-cb429334ac92;;;;;;1729780136394;-1;
Dat is spijtig;c’est dommage;;21aa33f9-8b6d-42b4-8e74-bea7ac3c0195;;;;;;1729780136395;-1;
